"Time";"Res_Aveleira";"Res_Espinheira";"Res_Albarqueira"
"2019-12-11 09:15:00";3.4124001102857133;2.6242857142857146;3.899799985999999
"2019-12-11 09:30:00";3.4048001099999996;2.5850000000000004;3.9110928431428564
"2019-12-11 09:45:00";3.3630001084285714;2.5850000000000004;3.8470999860000012
"2019-12-11 10:00:00";3.351600108;2.5850000000000004;3.783107128857144
"2019-12-11 10:15:00";3.313600106571429;2.5850000000000004;3.7341714147142864
"2019-12-11 10:30:00";3.2984001060000003;2.5850000000000004;3.677707129857143
"2019-12-11 10:45:00";3.268000105428572;2.5850000000000004;3.625007129857143
"2019-12-11 11:00:00";3.245200105;2.5535714285714293;3.576071415571428
"2019-12-11 11:15:00";3.2376001047142853;2.5300000000000002;3.5158428441428566
"2019-12-11 11:30:00";3.192000102999999;2.5300000000000002;3.4781999869999995
"2019-12-11 11:45:00";3.192000102999999;2.5300000000000002;3.4781999869999995
"2019-12-11 12:00:00";3.161600101857143;2.5300000000000002;3.4443214162142852
"2019-12-11 12:15:00";3.1388001010000006;2.5300000000000002;3.4443214162142843
"2019-12-11 12:30:00";3.1388001010000006;2.5300000000000002;3.4781999869999995
"2019-12-11 12:45:00";3.1008001002857144;2.5300000000000002;3.512078558428571
"2019-12-11 13:00:00";3.089400100071429;2.5300000000000002;3.530899987
"2019-12-11 13:15:00";3.135000100928572;2.4750000000000005;3.530899987
"2019-12-11 13:30:00";3.150200101428571;2.4750000000000005;3.530899987
"2019-12-11 13:45:00";3.192000102999999;2.4750000000000005;3.530899987
"2019-12-11 14:00:00";3.2110001037142863;2.4750000000000005;3.530899987
"2019-12-11 14:15:00";3.245200105;2.4750000000000005;3.530899987
"2019-12-11 14:30:00";3.2756001055714288;2.4750000000000005;3.530899987
"2019-12-11 14:45:00";3.2984001060000003;2.4750000000000005;3.530899987
"2019-12-11 15:00:00";3.328800107142857;2.4750000000000005;3.530899987
"2019-12-11 15:15:00";3.351600108;2.451428571428572;3.530899987
"2019-12-11 15:30:00";3.3934001095714277;2.420000000000001;3.530899987
"2019-12-11 15:45:00";3.4048001099999996;2.420000000000001;3.4932571298571418
"2019-12-11 16:00:00";3.355400108142857;2.420000000000001;3.4781999869999995
"2019-12-11 16:15:00";3.351600108;2.420000000000001;3.5233714155714284
"2019-12-11 16:30:00";3.351600108;2.420000000000001;3.5986571298571435
"2019-12-11 16:45:00";3.306000106285715;2.420000000000001;3.6551214155714296
"2019-12-11 17:00:00";3.2984001060000003;2.420000000000001;3.6927642726428576
"2019-12-11 17:15:00";3.294600105928572;2.420000000000001;3.7416999860000004
"2019-12-11 17:30:00";3.245200105;2.384642857142858;3.7605214145714294
"2019-12-11 17:45:00";3.245200105;2.365000000000001;3.7943999860000015
"2019-12-11 18:00:00";3.2110001037142846;2.365000000000001;3.83957141457143
"2019-12-11 18:15:00";3.192000102999999;2.365000000000001;3.865921414571428
"2019-12-11 18:30:00";3.161600101857143;2.365000000000001;3.858392843142858
"2019-12-11 18:45:00";3.1388001010000006;2.365000000000001;3.8019285574285724
"2019-12-11 19:00:00";3.1008001002857144;2.365000000000001;3.752992843142857
"2019-12-11 19:15:00";3.0856001;2.365000000000001;3.696528558285715
"2019-12-11 19:30:00";3.0324000979999997;2.365000000000001;3.6513571298571432
"2019-12-11 19:45:00";3.024800097714286;2.365000000000001;3.5911285584285713
"2019-12-11 20:00:00";2.979200096;2.365000000000001;3.542192844142857
"2019-12-11 20:15:00";2.9526000950000006;2.333571428571428;3.48572855842857
"2019-12-11 20:30:00";2.926000094;2.3099999999999996;3.425499987999999
"2019-12-11 20:45:00";2.895600093428571;2.3099999999999996;3.3727999879999997
"2019-12-11 21:00:00";2.8728000929999995;2.3099999999999996;3.3200999880000004
"2019-12-11 21:15:00";2.8310000914285705;2.3099999999999996;3.350214273714285
"2019-12-11 21:30:00";2.819600090999999;2.3099999999999996;3.3803285594285706
"2019-12-11 21:45:00";2.7740000892857144;2.3099999999999996;3.425499987999999
"2019-12-11 22:00:00";2.751200088714286;2.3099999999999996;3.4556142731428565
"2019-12-11 22:15:00";2.7132000880000002;2.2824999999999998;3.4781999869999995
"2019-12-11 22:30:00";2.694200087285714;2.2549999999999994;3.530899987
"2019-12-11 22:45:00";2.6600000859999997;2.2549999999999994;3.576071415571428
"2019-12-11 23:00:00";2.6600000859999997;2.2549999999999994;3.621242844142858
"2019-12-11 23:15:00";2.6600000859999997;2.2549999999999994;3.6362999870000006
"2019-12-11 23:30:00";2.675200086571429;2.2549999999999994;3.6362999870000006
"2019-12-11 23:45:00";2.7132000880000002;2.2549999999999994;3.6400642727142865
"2019-12-12 00:00:00";2.7377539346153847;2.2549999999999994;3.684946140846154
"2019-12-12 00:15:00";2.7664000890000007;2.2549999999999994;3.6400642727142865
"2019-12-12 00:30:00";2.8158000908571417;2.2549999999999994;3.6777071298571435
"2019-12-12 00:45:00";2.850000092142857;2.2549999999999994;3.6889999870000003
"2019-12-12 01:00:00";2.876600093071428;2.2549999999999994;3.7266428434285714
"2019-12-12 01:15:00";2.926000094;2.262857142857142;3.700292843928572
"2019-12-12 01:30:00";2.9526000949999998;2.3099999999999996;3.6438285584285723
"2019-12-12 01:45:00";2.9868000962857146;2.357142857142858;3.583599987
"2019-12-12 02:00:00";3.0324000979999997;2.416071428571429;3.538428558428571
"2019-12-12 02:15:00";3.0628000991428577;2.4632142857142862;3.5045499869999994
"2019-12-12 02:30:00";3.0856001;2.5064285714285717;3.448085701857142
"2019-12-12 02:45:00";3.1388001010000006;2.5575;3.3840928451428565
"2019-12-12 03:00:00";3.1692001021428564;2.6046428571428573;3.3050428451428573
"2019-12-12 03:15:00";3.1958001031428567;2.6517857142857144;3.248578559428572
"2019-12-12 03:30:00";3.245200105;2.710714285714286;3.214699988
"2019-12-12 03:45:00";3.2756001055714288;2.75;3.2862214165714296
"2019-12-12 04:00:00";3.3060001062857145;2.75;3.3539785594285703
"2019-12-12 04:15:00";3.351600108;2.75;3.399149987999999
"2019-12-12 04:30:00";3.389600109428571;2.7460714285714287;3.4556142731428565
"2019-12-12 04:45:00";3.416200110428572;2.695;3.515842844142857
"2019-12-12 05:00:00";3.458000112;2.695;3.5497214155714287
"2019-12-12 05:15:00";3.5036001128571432;2.695;3.583599987
"2019-12-12 05:30:00";3.537800114;2.695;3.583599987
"2019-12-12 05:45:00";3.5644001149999993;2.695;3.583599987
"2019-12-12 06:00:00";3.6176001170000007;2.695;3.583599987
"2019-12-12 06:15:00";3.644200117500001;2.695;3.583599987
"2019-12-12 06:30:00";3.6708001180000003;2.695;3.583599987
"2019-12-12 06:45:00";3.7202001198571426;2.695;3.6250071298571434
"2019-12-12 07:00:00";3.72400012;2.695;3.6814714154285717
"2019-12-12 07:15:00";3.682200118428572;2.695;3.7567571288571435
"2019-12-12 07:30:00";3.6708001180000003;2.695;3.8245142717142877
"2019-12-12 07:45:00";3.6290001172142863;2.695;3.8809785574285707
"2019-12-12 08:00:00";3.6176001170000007;2.695;3.907328557428571
"2019-12-12 08:15:00";3.579600115571428;2.659642857142857;3.952499986
"2019-12-12 08:30:00";3.5644001149999993;2.64;3.982614271714286
"2019-12-12 08:45:00";3.5226001134285725;2.64;4.016492842928572
"2019-12-12 09:00:00";3.5112001130000006;2.64;4.039078556785714
"2019-12-12 09:15:00";3.461800112071429;2.64;3.9750857002857143
"2019-12-12 09:30:00";3.458000112;2.64;3.911092843142857
"2019-12-12 09:45:00";3.4124001102857133;2.64;3.862157128857144
"2019-12-12 10:00:00";3.4048001099999996;2.64;3.8019285574285724
"2019-12-12 10:15:00";3.3744001088571425;2.632142857142857;3.756757128857143
"2019-12-12 10:30:00";3.351600108;2.5850000000000004;3.700292843928572
"2019-12-12 10:45:00";3.3402001075714294;2.5850000000000004;3.6588857012857146
"2019-12-12 11:00:00";3.2984001060000003;2.5850000000000004;3.6061857012857144
"2019-12-12 11:15:00";3.2984001060000003;2.5850000000000004;3.5534857012857137
"2019-12-12 11:30:00";3.268000105428572;2.5850000000000004;3.5233714155714284
"2019-12-12 11:45:00";3.245200105;2.5850000000000004;3.4781999869999995
"2019-12-12 12:00:00";3.245200105;2.5850000000000004;3.4781999869999995
"2019-12-12 12:15:00";3.245200105;2.5850000000000004;3.5083142727142858
"2019-12-12 12:30:00";3.2870001057857148;2.5850000000000004;3.530899987
"2019-12-12 12:45:00";3.2984001060000003;2.5850000000000004;3.530899987
"2019-12-12 13:00:00";3.344000107714286;2.5850000000000004;3.530899987
"2019-12-12 13:15:00";3.351600108;2.561428571428572;3.530899987
"2019-12-12 13:30:00";3.4048001099999996;2.5300000000000002;3.5196071298571425
"2019-12-12 13:45:00";3.4048001099999996;2.5300000000000002;3.5271357012857143
"2019-12-12 14:00:00";3.4048001099999996;2.5300000000000002;3.557249987
"2019-12-12 14:15:00";3.3592001082857137;2.5300000000000002;3.613714272714286
"2019-12-12 14:30:00";3.351600108;2.5300000000000002;3.6588857012857154
"2019-12-12 14:45:00";3.309800106428572;2.5300000000000002;3.7002928439285716
"2019-12-12 15:00:00";3.2984001060000003;2.5300000000000002;3.7416999860000004
"2019-12-12 15:15:00";3.268000105428572;2.5300000000000002;3.779342843142859
"2019-12-12 15:30:00";3.245200105;2.5300000000000002;3.816985700285716
"2019-12-12 15:45:00";3.2414001048571426;2.5221428571428572;3.8847428431428566
"2019-12-12 16:00:00";3.192000102999999;2.4750000000000005;3.9412071288571426
"2019-12-12 16:15:00";3.192000102999999;2.4750000000000005;3.997671414571429
"2019-12-12 16:30:00";3.1654001020000004;2.4750000000000005;4.0127285572857145
"2019-12-12 16:45:00";3.1388001010000006;2.4750000000000005;4.061664270714285
"2019-12-12 17:00:00";3.1388001010000006;2.4750000000000005;4.110599985
"2019-12-12 17:15:00";3.104600100357143;2.4750000000000005;4.1595356992857155
"2019-12-12 17:30:00";3.0856001;2.4750000000000005;4.163299985000001
"2019-12-12 17:45:00";3.0856001;2.4750000000000005;4.208471413571426
