"Time";"PE_Albarqueira";"PE_Aveleira";"PE_Espinheira"
"2019-11-16 09:15:00";38.835713795;29.442857060714292;13.242857183571429
"2019-11-16 09:30:00";41.47142846214286;33.18571404;14.807142938571427
"2019-11-16 09:45:00";60.19285706071428;31.84285695142857;15.400000027142857
"2019-11-16 10:00:00";65.46428544285716;32.378571647142856;15.735714231428569
"2019-11-16 10:15:00";74.74285725142856;32.63571453142857;15.807142802857143
"2019-11-16 10:30:00";74.27857153714285;35.07857159142857;16.221428395
"2019-11-16 10:45:00";73.47857066714286;33.578571319999995;15.921428679999996
"2019-11-16 11:00:00";73.5999990192857;32.94285733214286;15.607142992857144
"2019-11-16 11:15:00";74.98571450428572;30.72142859785714;15.792857170000003
"2019-11-16 11:30:00";75.87857164642857;31.621428352857144;14.307142938571431
"2019-11-16 11:45:00";77.97857175642858;32.88571453000001;13.457142965714286
"2019-11-16 12:00:00";77.65714209428572;32.13571412142857;13.63571425857143
"2019-11-16 12:15:00";76.33571461285713;32.76428563214286;13.571428571428571
"2019-11-16 12:30:00";73.69285747071429;31.278571400714288;13.85714285714286
"2019-11-16 12:45:00";77.54999923714286;30.79285703357143;14.128571645714288
"2019-11-16 13:00:00";78.72142900714286;29.22142859857143;13.321428571428571
"2019-11-16 13:15:00";73.50714220285715;27.300000054285714;13.635714326428573
"2019-11-16 13:30:00";66.15000097999999;24.98571436714286;13.78571435357143
"2019-11-16 13:45:00";76.51428604142858;25.042857441428577;13.478571415000003
"2019-11-16 14:00:00";73.81428527857142;25.52857126571428;13.685714312857142
"2019-11-16 14:15:00";66.18571363142857;27.678571428571434;13.749999864285714
"2019-11-16 14:30:00";75.65000043714288;25.700000081428573;13.171428612142861
"2019-11-16 14:45:00";74.8785711007143;28.24999986428571;13.507142748571429
"2019-11-16 15:00:00";66.03571373999999;27.414285931428573;13.407142979285718
"2019-11-16 15:15:00";75.64285605214285;27.592857360714284;13.628571374285714
"2019-11-16 15:30:00";70.25714247714284;28.364285740714287;13.642857074999998
"2019-11-16 15:45:00";69.17857142785715;27.44285692571429;13.257142748571425
"2019-11-16 16:00:00";71.12857110142856;27.157142775714284;13.171428408571428
"2019-11-16 16:15:00";67.44285719785715;27.29285717;13.871428625714287
"2019-11-16 16:30:00";74.54999950928571;26.507143155714285;13.471428598571427
"2019-11-16 16:45:00";68.90000016428573;26.378571374285713;13.70714283
"2019-11-16 17:00:00";71.43571417571427;27.107142857142858;14.97142859857143
"2019-11-16 17:15:00";76.37142889785714;27.342856952857144;15.52857140142857
"2019-11-16 17:30:00";75.54285758;27.635714394285714;16.442857332857145
"2019-11-16 17:45:00";75.86428506142856;29.91428579642857;16.485714502857142
"2019-11-16 18:00:00";69.921428135;28.757143019999997;15.70714289785714
"2019-11-16 18:15:00";75.7857142842857;31.014285632142855;15.657142775714286
"2019-11-16 18:30:00";76.07142857071427;31.885714258571433;15.44285706142857
"2019-11-16 18:45:00";75.271428245;32.60000038285714;15.707142762142853
"2019-11-16 19:00:00";71.47142846214284;33.77857153714286;14.592857156428568
"2019-11-16 19:15:00";73.907143185;32.89999989071429;13.764285836428572
